RefID,RefCode,RefAuthor,RefYear,Citation
310,Papiez2009,Papiez,2009,"138. M. R. Papiez, M. J. Potosnak, W. S. Goliff, A. B. Guenther, S. N. Matsunaga, and W. R. Stockwell, ""The impacts of reactive terpene emissions from plants on air quality in Las Vegas, Nevada,"" Atmospheric Environment 43 (27), 4109-4123 (2009)."
165,Pattey1999,Pattey,1999,"254. E. Pattey, R. L. Desjardins, H. Westberg, B. Lamb, and T. Zhu, ""Measurement of isoprene emissions over a black spruce stand using a tower-based relaxed eddy-accumulation system,"" Journal of Applied Meteorology 38 (7), 870-877 (1999)."
252,Pegoraro2004,Pegoraro,2004,"139. E. Pegoraro, A. Rey, J. Greenberg, P. Harley, J. Grace, Y. Malhi, and A. Guenther, ""Effect of drought on isoprene emission rates from leaves of Quercus virginiana Mill.,"" Atmospheric Environment 38 (36), 6149-6156 (2004)."
452,Peng 2012,Peng ,2012,"H.Y. Peng, H.Z. Zheng, G.P. Gao and J.M. Zhu. ""Preliminary research on isoprene emissions of Eucalyptus urophylla"", Subtropical Plant Science, 2011, 41(1):20-25.; http://dx.doi.org/10.3969/j.issn.1009-7791.2012.01.005"
311,Perez-Rial2009,Perez-Rial,2009,"140. D. Perez-Rial, J. Penuelas, P. Lopez-Mahia, and J. Llusia, ""Terpenoid emissions from Quercus robur. A case study of Galicia (NW Spain),"" J Environ Monitor 11 (6), 1268-1275 (2009)."
38,Petersson1988,Petersson,1988,"G. Petersson, ""High ambient concentrations of monterpenes in a Scandinavian pine forest,"" Atmospheric Environment 22 (11), 2617-2619 (1988)."
215,Petron2001,Petron,2001,"141. G. Petron, P. Harley, J. Greenberg, and A. Guenther, ""Seasonal temperature variations influence isoprene emission,"" Geophysical Research Letters 28 (9), 1707-1710 (2001)."
84,Pier1995,Pier,1995,"142. P. A. Pier, ""Isoprene Emission Rates from Northern Red Oak Using a Whole-Tree Chamber,"" Atmospheric Environment 29 (12), 1347-1353 (1995)."
118,Pier1997,Pier,1997,"143. P. A. Pier and C. McDuffie, ""Seasonal isoprene emission rates and model comparisons using whole-tree emissions from white oak,"" J Geophys Res-Atmos 102 (D20), 23963-23971 (1997)."
143,Pio1998,Pio,1998,"144. C. Pio and A. Valente, ""Atmospheric fluxes and concentrations of monoterpenes in resin-tapped pine forests,"" Atmos. Environ. 32 (4), 683-691 (1998)."
354,Pokorska2012a,Pokorska,2012,"145. O. Pokorska, J. Dewulf, C. Amelynck, N. Schoon, M. Simpraga, K. Steppe, and H. Van Langenhove, ""Isoprene and terpenoid emissions from Abies alba: Identification and emission rates under ambient conditions,"" Atmospheric Environment 59, 501-508 (2012a)."
355,Pokorska2012b,Pokorska,2012,"146. O. Pokorska, J. Dewulf, C. Amelynck, N. Schoon, E. Joo, M. Simpraga, J. Bloemen, K. Steppe, and H. Van Langenhove, ""Emissions of biogenic volatile organic compounds from Fraxinus excelsior and Quercus robur under ambient conditions in Flanders (Belgium),"" International Journal of Environmental Analytical Chemistry 92 (15), 1729-1741 (2012b)."
369,Pollastri2014,Pollastri,2014,"Pollastri, S., T. Tsonev and F. Loreto (2014). ""Isoprene improves photochemical efficiency and enhances heat dissipation in plants at physiological temperatures."" Journal of Experimental Botany 65(6): 1565-1570."
363,Potosnak2013,Potosnak,2013,"M.ˇJ. Potosnak,ˇ B. Baker,ˇL. LeStourgeon,ˇS. Disher,ˇK. Griffin,ˇM. Bret-Harte,ˇ and G. Starr, ?Isoprene emissions from a tundra ecosystem,? Biogeosciences, 10, 871-889, doi:10.5194/bg-10-871-2013, 2013."
370,Potosnak2014,Potosnak,2014,"Potosnak, M. J., L. LeStourgeon, S. G. Pallardy, K. P. Hosman, L. Gu, T. Karl, C. Geron and A. B. Guenther (2014). ""Observed and modeled ecosystem isoprene fluxes from an oak-dominated temperate forest and the influence of drought stress."" Atmospheric Environment 84(0): 314-322."
393,Prendez2013,Prendez,2013,"M. Prendez, V. Carvajal, K. Corada, J. Morales, F. Alarcon and H. Peralta. """", Environmental Pollution, 2013, 183:143-150"
253,Pressley2004,Pressley,2004,"147. S. Pressley, B. Lamb, H. Westberg, A. Guenther, J. Chen, and E. Allwine, ""Monoterpene emissions from a Pacific Northwest Old-Growth Forest and impact on regional biogenic VOC emission estimates,"" Atmospheric Environment 38 (19), 3089-3098 (2004)."
261,Pressley2005,Pressley,2005,"148. S. Pressley, B. Lamb, H. Westberg, J. Flaherty, J. Chen, and C. Vogel, ""Long-term isoprene flux measurements above a northern hardwood forest,"" J. Geophys. Res. 110 (D7), D07301 (2005)."
119,Puxbaum1997,Puxbaum,1997,"149. H. Puxbaum and G. Konig, ""Observation of dipropenylddisulfide and other organic sulfur compounds in the atmosphere of a beech forest with Allium ursinum ground cover,"" Atmos. Environ. 31 (2), 291-294 (1997)."
312,Raisanen2009,Raisanen,2009,"257. T. Raisanen, A. Ryyppo, and S. Kellomaki, ""Monoterpene emission of a boreal Scots pine (Pinus sylvestris L.) forest,"" Agricultural and Forest Meteorology 149 (5), 808-819 (2009)."
254,Rapparini2004,Rapparini,2004,"150. F. Rapparini, R. Baraldi, F. Miglietta, and F. Loreto, ""Isoprenoid emission in trees of Quercus pubescens and Quercus ilex with lifetime exposure to naturally high CO2 environment,"" Plant Cell and Environment 27 (4), 381-391 (2004)."
4,Rasmussen1965,Rasmussen,1965,"R. A.  Rasmussen and F. Went, ""Volatile organic material of plant origin in the atmosphere,"" Proc. Natl. Acad. Sci., 53, 215-220, 1965."
5,Rasmussen1970,Rasmussen,1970,"R.A. Rasmussen, ""Isoprene:  identified as a forest-type emission to the atmosphere,"" Environmental Science and Technology, 4 (8), 667-671, 1970."
6,Rasmussen1972,Rasmussen,1972,"Rasmussen, R. A. (1972). ""What do the hydrocarbons from trees contribute to air pollution?"" J. Air Pol. Control Assoc. 22(7): 537-543."
7,Rasmussen1973,Rasmussen,1973,"Rasmussen, R. A. and C. A. Jones (1973). ""Emission isoprene from leaf discs of Hamamelis."" Phytochemistry 12: 15-19."
39,Rasmussen1988,Rasmussen,1988,"R. A. Rasmussen and M. A. K. Khalil, ""Isoprene over the Amazon Basin,"" J Geophys Res-Atmos 93 (D2), 1417-1421 (1988)."
186,Rhew2000,Rhew,2000,"153. R. C. Rhew, B. R. Miller, and R. F. Weiss, ""Natural methyl bromide and methyl chloride emissions from coastal salt marshes,"" Nature 403 (6767), 292-295 (2000)."
166,Rinne1999,Rinne,1999,"258. J. Rinne, H. Hakola, and T. Laurila, ""Vertical fluxes of monoterpenes above a Scots pine stand in the boreal vegetation zone,"" Phys Chem Earth Pt B 24 (6), 711-715 (1999)."
187,Rinne2000a,Rinne,2000,"Rinne, J., J. P. Tuovinen, T. Laurila, H. Hakola, M. Aurela and H. Hypen (2000). ""Measurements of hydrocarbon fluxes by a gradient method above a northern boreal forest."" Agricultural and Forest Meteorology 102(1): 25-37."
188,Rinne2000b,Rinne,2000,"259. J. Rinne, H. Hakola, T. Laurila, and U. Rannik, ""Canopy scale monoterpene emissions of Pinus sylvestris dominated forests,"" Atmospheric Environment 34 (7), 1099-1107 (2000)."
237,Rinne2002,Rinne,2002,"220. J. I. Rinne, A. B. Guenther, J. P. Greenberg, and P. C. Harley, ""Isoprene and monoterpene fluxes measured above Amazonian rainforest and their dependence on light and temperature,"" Atmospheric environment 36 (14), 6 (2002)."
286,Rinne2007,Rinne,2007,"260. J. Rinne, R. Taipale, T. Markkanen, T. M. Ruuskanen, H. Hellen, M. K. Kajos, T. Vesala, and M. Kulmala, ""Hydrocarbon fluxes above a Scots pine forest canopy: measurements and modeling,"" Atmospheric Chemistry and Physics 7 (12), 3361-3372 (2007)."
20,Roberts1983,Roberts,1983,"J.M. Roberts, F.C. Fehsenfeld, D.L. Albritton, and R.E. Sievers, ""Measurement of monoterpene hydrocarbons at Niwot Ridge, Colorado,"" Journal of Geophysical Research 88, 10,667-610,678 (1983)."
30,Roberts1985,Roberts,1985,"J.M. Roberts, C.J. Hahn, F.C. Fehsenfeld, J.M. Warnock, D.L. Albritton, and R.E. Sievers, ""Monoterpene hydrocarbons in the nighttime troposphere,"" Environmental science technology 19 (4), 364-369 (1985)."
262,Ruther2005,Ruther,2005,"280. J. Ruther and S. Kleier, ""Plant-plant signaling: Ethylene synergizes volatile emission in Zea mays induced by exposure to (Z)-3-Hexen-1-ol,"" Journal of Chemical Ecology 31 (9), 2217-2222 (2005)."
287,Ruuskanen2007,Ruuskanen,2007,"261. T. M. Ruuskanen, H. Hakola, M. K. Kajos, H. Hellen, V. Tarvainen, and J. Rinne, ""Volatile organic compound emissions from Siberian larch,"" Atmospheric Environment 41 (27), 5807-5812 (2007)."
216,Sabillon2001,Sabillon,2001,"Sabillon, D. and L. V. Cremades (2001). ""Diurnal and seasonal variation of monoterpene emission rates for two typical Mediterranean species (Pinus pinea and Quercus ilex) from field measurements-relationship with temperature and PAR."" Atmospheric Environment 35(26): 4419-4431."
299,Saito2008,Saito,2008,"221. T. Saito, Y. Yokouchi, Y. Kosugi, M. Tani, E. Philip, and T. Okuda, ""Methyl chloride and isoprene emissions from tropical rain forest in Southeast Asia,"" Geophysical Research Letters 35 (19), Doi 10.1029/2008gl035241, (2008)."
2,Sanadze1957,Sanadze,1957,"G. Sanadze, ""The nature of gaseous substances emitted by leaves of Robinia pseudoacacia,"" Soobshch. Akad. Nauk Gruz. SSR, 27, 747-750, 1957."
102,Sanhueza1996,Sanhueza,1996,"222. E. Sanhueza, M. Santana, D. Trapp, C. deServes, L. Figueroa, R. Romero, A. Rondon, and L. Donoso, ""Field measurement evidence for an atmospheric chemical source of formic and acetic acids in the tropic.,"" Geophysical Research Letters 23 (9), 1045-1048 (1996)."
388,Santiago2007,Santiago,2007,"Santiago, L. S., and Wright, S. J.: Leaf functional traits of tropical forest plants in relation to growth form, Functional Ecology, 21, 19-27, 10.1111/j.1365-2435.2006.01218.x, 2007."
103,Savage1996,Savage,1996,"157. T. Savage, M. Hristova, and R. Croteau, ""Evidence for an elongation/reduction/C1-elimination pathway in the biosynthesis of n-heptane in xylem of Jeffrey pine,"" Plant. Physiol. 111, 1263-1269 (1996)."
34,Sawada1986,Sawada,1986,"S. Sawada and T. Totsuka, ""Natural and anthropogenic surces and fate of atmospheric ethylene,"" Atmospheric Environment 20, 821-832 (1986)."
288,Saxton2007,Saxton,2007,"223. J. E. Saxton, A. C. Lewis, J. H. Kettlewell, M. Z. Ozel, F. Gogus, Y. Boni, S. O. U. Korogone, and D. Serca, ""Isoprene and monoterpene measurements in a secondary forest in northern Benin,"" Atmospheric Chemistry and Physics 7 (15), 4095-4106 (2007)."
189,Schade2000,Schade,2000,"Schade, G. W., A. H. Goldstein, D. W. Gray and M. T. Lerdau (2000). ""Canopy and leaf level 2-methyl-3-buten-2-ol fluxes from a ponderosa pine plantation."" Atmospheric Environment 34(21): 3535-3544."
217,Schade2001,Schade,2001,"159. G. W. Schade and A. H. Goldstein, ""Fluxes of oxygenated volatile organic compounds from a ponderosa pine plantation,"" J Geophys Res-Atmos 106 (D3), 3111-3123 (2001)."
42,Schindler1989,Schindler,1989,"Schindler, T. and D. Kotzias (1989). ""Comparison Monoterpene Volatilization and Leaf-Oil Composition of Conifers."" Naturwissenschaften 76(10): 475-476."
120,Schuh1997,Schuh,1997,"281. G. Schuh, A. C. Heiden, T. Hoffmann, J. Kahl, P. Rockel, J. Rudolph, and J. Wildt, ""Emissions of volatile organic compounds from sunflower and beech: Dependence on temperature and light intensity,"" Journal of Atmospheric Chemistry 27 (3), 291-318 (1997)."
121,Schween1997,Schween,1997,"Schween, J. H., R. Dlugi, C. N. Hewitt and P. Foster (1997). ""Determination and accuracy of VOC-fluxes above the pine/oak forest at Castelporziano."" Atmospheric Environment 31: 199-215."
340,Seco2011,Seco,2011,"160. R. Seco, I. Filella, J. Llusia, and J. Penuelas, ""Methanol as a signal triggering isoprenoid emissions and photosynthetic performance in Quercus ilex,"" Acta Physiol. Plant. 33 (6), 2413-2422 (2011)."
218,Serca2001,Serca,2001,"224. D. Serca, A. Guenther, L. Klinger, L. Vierling, P. Harley, A. Druilhet, J. Greenberg, B. Baker, W. Baugh, C. Bouka-Biona, and J. Loemba-Ndembi, ""EXPRESSO flux measurements at upland and lowland Congo tropical forest site,"" Tellus B 53 (3), 15 (2001)."
122,Seufert1997,Seufert,1997,"Seufert, G., J. Bartzis, T. Bomboi, P. Ciccioli, S. Cieslik, R. Dlugi, P. Foster, C. N. Hewitt, J. Kesselmeier, D. Kotzias, R. Lenz, F. Manes, R. P. Pastor, R. Steinbrecher, L. Torres, R. Valentini and B. Versino (1997). ""An overview of the Castelporziano experiments."" Atmospheric Environment 31: 5-17."
54,Sharkey1991,Sharkey,1991,"Sharkey, T. D., F. Loreto and C. F. Delwiche (1991). ""High-Carbon Dioxide and Sun Shade Effects on Isoprene Emission from Oak and Aspen Tree Leaves."" Plant Cell and Environment 14(3): 333-338."
104,Sharkey1996,Sharkey,1996,"161. T. D. Sharkey, E. L. Singsaas, P. J. Vanderveer, and C. Geron, ""Field measurements of isoprene emission from trees in response to temperature and light,"" Tree Physiology 16 (7), 649-654 (1996)."
167,Sharkey1999,Sharkey,1999,"162. T. D. Sharkey, E. L. Singsaas, M. T. Lerdau, and C. D. Geron, ""Weather effects on isoprene emission capacity and applications in emissions algorithms,"" Ecological Applications 9 (4), 1132-1137 (1999)."
190,Sharma2000,Sharma,2000,"163. U. K. Sharma, Y. Kajii, and H. Akimoto, ""Characterization of NMHCs in downtown urban center Kathmandu and rural site Nagarkot in Nepal,"" Atmospheric Environment 34 (20), 3297-3307 (2000)."
21,Shaw1983,Shaw,1983,"R.W. Shaw Jr., A.L. Crittenden, R.K. Stevens, D.R. Cronn, and V.S. Titov, ""Ambient concentrations of hydrocarbons from conifers in atmospheric gases and aerosol particles measured in Soviet Georgia.,""  17, 389-395 (1983)."
76,Simon1994,Simon,1994,"Simon, V., B. Clement, M. L. Riba and L. Torres (1994). ""The Landes Experiment - Monoterpenes Emitted from the Maritime Pine."" Journal of Geophysical Research-Atmospheres 99(D8): 16501-16510."
144,Simon1998,Simon,1998,"Simon, V., L. Dutaur and S. Brouard-Darmais (1998). ""Biogenic emissions by oak trees common to Mediterranean ecosystems."" Environmental Monitoring and Assessment 52(1-2): 131-139."
219,Simon2001,Simon,2001,"Simon et al. Estimating the emission of volatile organic compounds (VOC) from the French forest ecosystem, Atmos Environ, 35:"
435,Simon2005,Simon,2005,"V. Simon, L. Luchetta, P. Bouchou, L. Torres, and A. Lopez, ""Isoprene emission rates and fluxes measured above a Mediterranean oak (Quercus pubescens) forest"", Atmospheric Research, 2005, 74(1-4): 49-63."
341,Simpraga2011,Simpraga,2011,"165. M. Simpraga, H. Verbeeck, M. Demarcke, E. Joo, O. Pokorska, C. Amelynck, N. Schoon, J. Dewulf, H. Van Langenhove, B. Heinesch, M. Aubinet, Q. Laffineur, J. F. Muller, and K. Steppe, ""Clear link between drought stress, photosynthesis and biogenic volatile organic compounds in Fagus sylvatica L.,"" Atmospheric Environment 45 (30), 5254-5259 (2011)."
85,Simpson1995,Simpson,1995,"Simpson, D., A. Guenther, C. N. Hewitt and R. Steinbrecher (1995). ""Biogenic Emissions in Europe .1. Estimates and Uncertainties."" Journal of Geophysical Research-Atmospheres  100(D11): 22875-22890."
300,Singh2008,Singh,2008,"10. R. Singh, A. P. Singh, M. P. Singh, A. Kumar, and C. K. Varshney, ""Emission of isoprene from common Indian plant species and its implications for regional air quality,"" Environ Monit Assess, 144 (1-3), 43-51, 2008."
289,Sive2007,Sive,2007,"166. B. C. Sive, R. K. Varner, H. Mao, D. R. Blake, O. W. Wingenter, and R. Talbot, ""A large terrestrial source of methyl iodide,"" Geophysical Research Letters 34 (17) (2007)."
371,Song2014,Song,2014,"Song, W., M. Staudt, I. Bourgeois and J. Williams (2014). ""Laboratory and field measurements of enantiomeric monoterpene emissions as a function of chemotype, light and temperature."" Biogeosciences 11(5): 1435-1447."
428,Song2015,Song,2015,"Y.S. Son, K.J. Kim, I.H. Jung, S.J. Lee and J.C. Kim. ""Seasonal variations and emission fluxes of monoterpene emitted from coniferous trees in East Asia: focused on Pinus rigida and Pinus koraiensis"", Journal of Atmospheric Chemistry, 2015, 72(1): 27-41."
255,Spirig2004,Spirig,2004,"262. C. Spirig,  A. Guenther, J. P. Greenberg, P. Calanca and V. Tarvainen (2004). ""Tethered balloon measurements of biogenic volatile organic compounds at a Boreal forest site."" Atmospheric Chemistry and Physics 4: 215-229."
263,Spirig2005,Spirig,2005,"167. C. Spirig, A. Neftel, C. Ammann, J. Dommen, W. Grabmer, A. Thielmann, A. Schaub, J. Beauchamp, A. Wisthaler, and A. Hansel, ""Eddy covariance flux measurements of biogenic VOCs during ECHO 2003 using proton transfer reaction mass spectrometry,"" Atmospheric Chemistry and Physics 5, 465-481 (2005)."
123,Staudt1997,Staudt,1997,"Staudt, M., N. Bertin, U. Hansen, G. Seufert, P. Ciccioli, P. Foster, B. Frenzel and J. L. Fugit (1997). ""Seasonal and diurnal patterns of monoterpene emissions from Pinus pinea (L.) under field conditions."" Atmospheric Environment 31: 145-156."
191,Staudt2000a,Staudt,2000,"Staudt, M., A. Wolf and J. Kesselmeier (2000). ""Influence of environmental factors on the emissions of gaseous formic and acetic acids from orange (Citrus sinensis L.) foliage."" Biogeochemistry 48(2): 199-216."
192,Staudt2000b,Staudt,2000,"Staudt, M., N. Bertin, B. Frenzel and G. Seufert (2000). ""Seasonal variation in amount and composition of monoterpenes emitted by young Pinus pinea trees - Implications for emission modeling."" Journal of Atmospheric Chemistry 35(1): 77-99."
220,Staudt2001a,Staudt,2001,"Staudt, M., R. Joffre, S. Rambal and J. Kesselmeier (2001). ""Effect of elevated CO2 on monoterpene emission of young Quercus ilex trees and its relation to structural and ecophysiological parameters."" Tree Physiology 21(7): 437-445."
221,Staudt2001b,Staudt,2001,"Staudt, M., N. Mandl, R. Joffre and S. Rambal (2001). ""Intraspecific variability of monoterpene composition emitted by Quercus ilex leaves."" Canadian Journal of Forest Research-Revue Canadienne De Recherche Forestiere 31(1): 174-180."
301,Staudt2008,Staudt,2008,"168. M. Staudt, A. Ennajah, F. Mouillot, and R. Joffre, ""Do volatile organic compound emissions of Tunisian cork oak populations originating from contrasting climatic conditions differ in their responses to summer drought?,"" Can J Forest Res 38 (12), 2965-2975 (2008)."
124,Steinbrecher1997,Steinbrecher,1997,"Steinbrecher, R., K. Hauff, R. Rabong and J. Steinbrecher (1997). ""Isoprenoid emission of oak species typical for the Mediterranean area: Source strength and controlling variables."" Atmospheric Environment 31: 79-88."
193,Steinbrecher2000,Steinbrecher,2000,"169. R. Steinbrecher, M. Klauer, K. Hauff, W. R. Stockwell, W. Jaeschke, T. Dietrich, and F. Herbert, ""Biogenic and anthropogenic fluxes of non-methane hydrocarbons over an urban-impacted forest, Frankfurter Stadtwald, Germany,"" Atmospheric Environment 34 (22), 3779-3788 (2000)."
105,Street1996,Street,1996,"Street, R., S. C. Duckham and C. N. Hewitt (1996). ""Laboratory and field studies of biogenic volatile organic compound emissions from Sitka spruce (Picea sitchensis Bong. ) in the United Kingdom."" J. Geophys. Res. 101(D17): 22799-22806."
125,Street1997a,Street,1997,"Street, R. A., S. Owen, S. C. Duckham, C. Boissard and C. N. Hewitt (1997). ""Effect of habitat and age on variations in volatile organic compound (VOC) emissions from Quercus ilex and Pinus pinea."" Atmospheric Environment 31: 89-100."
126,Street1997b,Street,1997,"Street, R. A., C. N. Hewitt and S. Mennicken (1997). ""Isoprene and monoterpene emissions from a eucalyptus plantation in Portugal."" Journal of Geophysical Research: Atmospheres 102(D13): 15875-15887."
48,Talbor1990,Talbor,1990,"225. R. Talbot, M. Andreae, H. Berresheim, D. Jacob, and K. Beecher, ""Sources and sinks of formic, acetic, and pyruvic acids over central Amazonia. 2. Wet season,"" J. Geophys. Res. 95, 16799-16801 (1990)."
276,Tambunan2006,Tambunan,2006,"Tambunan P, Baba S, Kuniyoshi A, Iwasaki H,Nakamura T, Yamasaki H,Oku H. 2006. Isoprene emission from tropical trees in Okinawa Island, Japan. Chemosphere 65: 2138?2144"
238,Tani2002,Tani,2002,"171. A. Tani, S. Nozoe, M. Aoki, and C. N. Hewitt, ""Monoterpene fluxes measured above a Japanese red pine forest at Oshiba plateau, Japan,"" Atmospheric Environment 36 (21), 3391-3402 (2002)."
313,Tani2009,Tani,2009,"170. A. Tani and Y. Kawawata, ""Isoprene emission from the major native Quercus spp. in Japan,"" Atmospheric Environment 42 (19), 4540-4550 (2008). J. K. Y. Tsui, A. Guenther, W. K. Yip, and F. Chen, ""A biogenic volatile organic compound emission inventory for Hong Kong,"" Atmospheric Environment 43 (40), 6442-6448 (2009)."
77,Tanner1994,Tanner,1994,"Tanner, R. L. and B. Zielinska (1994). ""Determination of the Biogenic Emission Rates of Species Contributing to Voc in the San-Joaquin Valley of California."" Atmospheric Environment 28(6): 1113-1120."
264,Tarvainen2005,Tarvainen,2005,"263. V. Tarvainen, H. Hakola, H. HellÇn, J. BÑck, P. Hari, and M. Kulmala, ""Temperature and light dependence of the VOC emissions of Scots pine,"" Atmos. Chem. Phys. 5 (4), 989-998 (2005)."
86,Tava1995,Tava,1995,"282. A. Tava, N. Berardo, C. Cunico, M. Romani, and M. Odoardi, ""Cultivar Differences and Seasonal-Changes of Primary Metabolites and Flavor Constituents in Tall Fescue in Relation to Palatability,"" J Agr Food Chem 43 (1), 98-101 (1995)."
290,Tiiva2007,Tiiva,2007,"264. P. Tiiva, R. Rinnan, T. Holopainen, S. K. Morsky, and J. K. Holopainen, ""Isoprene emissions from boreal peatland microcosms; effects of elevated ozone concentration in an open field experiment,"" Atmospheric Environment 41 (18), 3819-3828 (2007)."
302,Tiiva2008,Tiiva,2008,"265. P. Tiiva, P. Faubert, A. Michelsen, T. Holopainen, J. K. Holopainen, and R. Rinnan, ""Climatic warming increases isoprene emission from a subarctic heath,"" New Phytologist 180 (4), 853-863 (2008)."
431,Timkovsky2014,Timkovsky,2014,"J. Timkovsky, P. Gankema, R. Pierik and R. Holzinger. ""A plant chamber system with downstream reaction chamber to study the effects of pollution on biogenic emissions"", Environmental Science Processes and Impacts, 2014, 16: 2301- 2312."
11,Tingey1979,Tingey,1979,"D. T. Tingey, M. Manning, L. C. Grothaus, and W. F. Burns, ""Influence of Light and Temperature on Isoprene Emission Rates from Live Oak,"" Physiologia Plantarum 47 (2), 112-118 (1979)."
13,Tingey1980,Tingey,1980,"D. T. Tingey, M. Manning, L. C. Grothaus, and W. F. Burns, ""Influence of Light and Temperature on Monoterpene Emission Rates from Slash Pine,"" Plant Physiology 65 (5), 797-801 (1980)."
14,Tingey1981,Tingey,1981,Tingey et al. Quantitative determination of terpenes emitted by conifers
36,Tingey1987,Tingey,1987,"Tingey, D. T., R. C. Evans, E. H. Bates and M. L. Gumpertz (1987). ""Isoprene emissions and photosynthesis in three ferns - The influence of light and temperature."" Physiol. Planetarum 69: 609-616."
417,Trowbridge2014,Trowbridge,2014,"A.M. Trowbridge, R.W. Daly, D. Helmig, P.C. Stoy and R.K. Monson. ""Herbivory and climate interact serially to control monoterpene emissions from pinyon pine forests"", Ecology, 2014, 95(6): 1591-1603."
314,Tsui2009,Tsui,2009,"174. J. K. Y. Tsui, A. Guenther, W. K. Yip, and F. Chen, ""A biogenic volatile organic compound emission inventory for Hong Kong,"" Atmospheric Environment 43 (40), 6442-6448 (2009)."
8,Tyson1974,Tyson,1974,"Tyson, B. J., W. A. Dement and H. A. Mooney (1974). ""Volatilisation of terpenes from Salvia mellifera."" Nature 252: 119-120."
127,Valentini1997,Valentini,1997,"Valentini, R., S. Greco, G. Seufert, N. Bertin, P. Ciccioli, A. Cecinato, E. Brancaleoni and M. Frattoni (1997). ""Fluxes of biogenic VOC from Mediterranean vegetation by trap enrichment relaxed eddy accumulation."" Atmospheric Environment 31: 229-238."
429,Vanzo2015,Vanzo,2015,"E. Vanzo, W. Jud, Z.R. Li, A. Albert, M.A. Domagalska, A. Ghirardo, B. Niederbacher, J. Frenzel, G.T.S. Beemster, H. Asard, H. Rennenberg, T.D. Sharkey, A. Hansel and J.P. Schnitzler. ""Facing the Future: Effects of Short-Term Climate Extremes on Isoprene-Emitting and Nonemitting Poplar"", Plant Physiology, 2015, 169(1): 560-575."
246,Varshney2003,Varshney,2003,"226. C. K. Varshney and A. P. Singh, ""Isoprene emission from Indian trees,"" J Geophys Res-Atmos 108 (D24), - (2003)."
427,Vedel-Petersen2015,Vedel-Petersen,2015,"I. Vedel-Petersen, M. Schollert, J.  Nymand and R. Rinnan.""Volatile organic compound emission profiles of four common arctic plants"", Atmospheric Environment, 2015, 120: 117-126."
265,Vuorinen2005,Vuorinen,2005,"266. T. Vuorinen, A. M. Nerg, E. Vapaavuori, and J. K. Holopainen, ""Emission of volatile organic compounds from two silver birch (Betula pendula Roth) clones grown under ambient and elevated CO2 and different O-3 concentrations,"" Atmospheric Environment 39 (7), 1185-1197 (2005)."
443,Wang2002,Wang,2002,"X.K. Wang, Y.J. Mou, Z.Y. Ouyang, X.S. Zhang, S.F. Ni and C.X. Fu. """", Chinese Bulletin of Botany, 2002, 19(2): 224-230.; http://dx.doi.org/10.3969/j.issn.1674-3466.2002.02.014"
454,Wang2003a,Wang ,2003,"Z.H. Wang, Y.H. Bai, X.S. Wang and Z.R. Liu. ""Investigation of the Mechanisms of isoprene and monoterpene emissions from Hevea brasiliensis in Xishuangbanna"", Acta Scientiarum Naturalium, 2003, 39(4): 512-516.; http://dx.doi.org/10.13209/j.0479-8023.2003.078"
439,Wang2003b,Wang,2003,"Z.H. Wang, S.Y. Zhang, S.H. Lu and Y.H. Bai. ""Screenings of 23 plant species in Beijing for volatile organic compound Emissions"", Environmental Science, 2003, 24(2):7-12.; http://dx.doi.org/10.3321/j.issn:0250-3301.2003.02.002"
392,Wang2005,Wang,2005,"Z.H. Wang, Y.H. Bai, Z.R. Liu, X.S. Wang, Q.J. Li and L.F. Klinger, ""Investigation of natural VOC emitted from tropical vegetations in China"", Journal of Environmental Science, 2005, 17(1): 8-13. "
442,Wang2011,Wang,2011,"J.W. Wang, X. Yu, S.W. Pei, Y.D. Peng, X.X. Lun, F. Qi, Z. Zhang and Y.S Zhang. ""Diurnal variations of concentrations of monoterpenes emitted from pinus tabulaeformis and their impact on ozone creation in summer"", Journal of Safety and Environment, 2011, 11(3): 119-123.; http://dx.doi.org/10.3969/j.issn.1009-6094.2011.03.030"
356,Wang2012,Wang,2012,"175. H. J. Wang, J. Y. Xia, Y. J. Mu, L. Nie, X. G. Han, and S. Q. Wan, ""BVOCs emission in a semi-arid grassland under climate warming and nitrogen deposition,"" Atmospheric Chemistry and Physics 12 (8), 3809-3819 (2012)."
168,Warneke1999,Warneke,1999,"Warneke, C., T. Karl, H. Judmaier, A. Hansel, A. Jordan, W. Lindinger and P. J. Crutzen (1999). ""Acetone, methanol, and other partially oxidized volatile organic emissions from dead plant matter by abiological processes: Significance for atmospheric HOx chemistry."" Global Biogeochemical Cycles 13(1): 9-17."
222,Warneke2001,Warneke,2001,"Warneke, C., R. Holzinger, A. Hansel, A. Jordan, W. Lindinger, U. Poschl, J. Williams, P. Hoor, H. Fischer, P. J. Crutzen, H. A. Scheeren and J. Lelieveld (2001). ""Isoprene and its oxidation products methyl vinyl ketone, methacrolein, and isoprene related peroxides measured online over the tropical rain forest of Surinam in March 1998."" Journal of Atmospheric Chemistry 38(2): 167-185."
239,Warneke2002,Warneke,2002,"283. C. Warneke, S. L. Luxembourg, J. A. de Gouw, H. J. I. Rinne, A. B. Guenther, and R. Fall, ""Disjunct eddy covariance measurements of oxygenated volatile organic compounds fluxes from an alfalfa field before and after cutting,"" Journal of geophysical research 107 (D7-D8), DOI 10 1029/2001JD000594 (2002)."
