RefID,VegID,CAS,ERuggh,ERnmm2s,J-rating,Position,ClassPlusID,Veg_Description,Approach,platform,Comments,Comments2
Guenther2019b,GFBtr,7,-999,0.01,4,2,7,Broadleaf Tree,default,default,C10 aromatic: cymenes; cymenenes,
Guenther2019b,GFBtr,8,-999,0.004,4,2,8,Broadleaf Tree,default,default,C8-C13 oxygenated (e.g.; camphor),
Guenther2019b,GFBtr,9,-999,0.1,4,2,9,Broadleaf Tree,default,default,Highly reactive SQT (e.g.; caryophyllene),
Guenther2019b,GFBtr,10,-999,0.1,4,2,10,Broadleaf Tree,default,default,less reactive SQT  (e.g.; longifolene; copaene) and salates,
Guenther2019b,GFBtr,11,-999,1.3,4,2,11,Broadleaf Tree,default,default,methanol,
Guenther2019b,GFBtr,12,-999,0.4,4,2,12,Broadleaf Tree,default,default,acetone,
Guenther2019b,GFBtr,13,-999,0.6,4,2,13,Broadleaf Tree,default,default,acetaldehyde and ethanol,
Guenther2019b,GFBtr,14,-999,0.4,4,2,14,Broadleaf Tree,default,default,organic acids: formic acid; acetic acid; pyruvic acid,
Guenther2019b,GFBtr,15,-999,1.5,4,2,15,Broadleaf Tree,default,default,C2 to C4 HC (e.g.; ethene; ethane),
Guenther2019b,GFBtr,16,-999,0.2,4,2,16,Broadleaf Tree,default,default,oxidation products: aldehydes ,
Guenther2019b,GFBtr,17,-999,0.2,4,2,17,Broadleaf Tree,default,default,Stress compounds (e.g.; linalool),
Guenther2019b,GFBtr,18,-999,0.04,4,2,18,Broadleaf Tree,default,default,other VOC (e.g.; indole; pentane; methyl bromide),
Guenther2019b,GFBtr,19,-999,1,4,2,19,Broadleaf Tree,default,default,carbon monoxide,
Guenther2019b,GFBtr,20,-999,0.05,4,2,20,Broadleaf Tree,default,default,Nitric oxide,
Guenther2019b,GFCrop,1,-999,0.05,4,2,1,Crops,default,default,isoprene,
Guenther2019b,GFCrop,2,-999,0,4,2,2,Crops,default,default,MBO,
Guenther2019b,GFCrop,3,-999,0.03,4,2,3,Crops,default,default,monoterpenes: pinenes (alpha and beta),
Guenther2019b,GFCrop,4,-999,0.005,4,2,4,Crops,default,default,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,
Guenther2019b,GFCrop,5,-999,0.005,4,2,5,Crops,default,default,monoterpenes: carene; camphene; others,
Guenther2019b,GFCrop,6,-999,0.005,4,2,6,Crops,default,default,monoterpenes: sabinene; limonene;terpinenes; others,
Guenther2019b,GFCrop,7,-999,0.004,4,2,7,Crops,default,default,C10 aromatic: cymenes; cymenenes,
Guenther2019b,GFCrop,8,-999,0.001,4,2,8,Crops,default,default,C8-C13 oxygenated (e.g.; camphor),
Guenther2019b,GFCrop,9,-999,0.01,4,2,9,Crops,default,default,Highly reactive SQT (e.g.; caryophyllene),
Guenther2019b,GFCrop,10,-999,0.01,4,2,10,Crops,default,default,less reactive SQT  (e.g.; longifolene; copaene) and salates,
Guenther2019b,GFCrop,11,-999,1.3,4,2,11,Crops,default,default,methanol,
Guenther2019b,GFCrop,12,-999,0.2,4,2,12,Crops,default,default,acetone,
Guenther2019b,GFCrop,13,-999,0.4,4,2,13,Crops,default,default,acetaldehyde and ethanol,
Guenther2019b,GFCrop,14,-999,0.2,4,2,14,Crops,default,default,organic acids: formic acid; acetic acid; pyruvic acid,
Guenther2019b,GFCrop,15,-999,1,4,2,15,Crops,default,default,C2 to C4 HC (e.g.; ethene; ethane),
Guenther2019b,GFCrop,16,-999,0.06,4,2,16,Crops,default,default,oxidation products: aldehydes ,
Guenther2019b,GFCrop,17,-999,0.2,4,2,17,Crops,default,default,Stress compounds (e.g.; linalool),
Guenther2019b,GFCrop,18,-999,0.03,4,2,18,Crops,default,default,other VOC (e.g.; indole; pentane; methyl bromide),
Guenther2019b,GFCrop,19,-999,1,4,2,19,Crops,default,default,carbon monoxide,
Guenther2019b,GFCrop,20,-999,0.5,4,2,20,Crops,default,default,Nitric oxide,
Guenther2019b,GFHerb,1,-999,1,4,2,1,Herbaceous,default,default,isoprene,
Guenther2019b,GFHerb,2,-999,0,4,2,2,Herbaceous,default,default,MBO,
Guenther2019b,GFHerb,3,-999,0.03,4,2,3,Herbaceous,default,default,monoterpenes: pinenes (alpha and beta),
Guenther2019b,GFHerb,4,-999,0.003,4,2,4,Herbaceous,default,default,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,
Guenther2019b,GFHerb,5,-999,0.002,4,2,5,Herbaceous,default,default,monoterpenes: carene; camphene; others,
Guenther2019b,GFHerb,6,-999,0.002,4,2,6,Herbaceous,default,default,monoterpenes: sabinene; limonene;terpinenes; others,
Guenther2019b,GFHerb,7,-999,0.001,4,2,7,Herbaceous,default,default,C10 aromatic: cymenes; cymenenes,
Guenther2019b,GFHerb,8,-999,0.001,4,2,8,Herbaceous,default,default,C8-C13 oxygenated (e.g.; camphor),
Guenther2019b,GFHerb,9,-999,0.01,4,2,9,Herbaceous,default,default,Highly reactive SQT (e.g.; caryophyllene),
Guenther2019b,GFHerb,10,-999,0.01,4,2,10,Herbaceous,default,default,less reactive SQT  (e.g.; longifolene; copaene) and salates,
Guenther2019b,GFHerb,11,-999,0.7,4,2,11,Herbaceous,default,default,methanol,
Guenther2019b,GFHerb,12,-999,0.2,4,2,12,Herbaceous,default,default,acetone,
Guenther2019b,GFHerb,13,-999,0.4,4,2,13,Herbaceous,default,default,acetaldehyde and ethanol,
Guenther2019b,GFHerb,14,-999,0.1,4,2,14,Herbaceous,default,default,organic acids: formic acid; acetic acid; pyruvic acid,
Guenther2019b,GFHerb,15,-999,1,4,2,15,Herbaceous,default,default,C2 to C4 HC (e.g.; ethene; ethane),
Guenther2019b,GFHerb,16,-999,0.06,4,2,16,Herbaceous,default,default,oxidation products: aldehydes ,
Guenther2019b,GFHerb,17,-999,0.1,4,2,17,Herbaceous,default,default,Stress compounds (e.g.; linalool),
Guenther2019b,GFHerb,18,-999,0.02,4,2,18,Herbaceous,default,default,other VOC (e.g.; indole; pentane; methyl bromide),
Guenther2019b,GFHerb,19,-999,1,4,2,19,Herbaceous,default,default,carbon monoxide,
Guenther2019b,GFHerb,20,-999,0.5,4,2,20,Herbaceous,default,default,Nitric oxide,
Guenther2019b,GFNtr,1,-999,0.4,4,2,1,Needleleaf Tree,default,default,isoprene,
Guenther2019b,GFNtr,2,-999,0.1,4,2,2,Needleleaf Tree,default,default,MBO,
Guenther2019b,GFNtr,3,-999,1,4,2,3,Needleleaf Tree,default,default,monoterpenes: pinenes (alpha and beta),
Guenther2019b,GFNtr,4,-999,0.3,4,2,4,Needleleaf Tree,default,default,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,
Guenther2019b,GFNtr,5,-999,0.2,4,2,5,Needleleaf Tree,default,default,monoterpenes: carene; camphene; others,
Guenther2019b,GFNtr,6,-999,0.5,4,2,6,Needleleaf Tree,default,default,monoterpenes: sabinene; limonene;terpinenes; others,
Guenther2019b,GFNtr,7,-999,0.02,4,2,7,Needleleaf Tree,default,default,C10 aromatic: cymenes; cymenenes,
Guenther2019b,GFNtr,8,-999,0.02,4,2,8,Needleleaf Tree,default,default,C8-C13 oxygenated (e.g.; camphor),
Guenther2019b,GFNtr,9,-999,0.15,4,2,9,Needleleaf Tree,default,default,Highly reactive SQT (e.g.; caryophyllene),
Guenther2019b,GFNtr,10,-999,0.15,4,2,10,Needleleaf Tree,default,default,less reactive SQT  (e.g.; longifolene; copaene) and salates,
Guenther2019b,GFNtr,11,-999,1.3,4,2,11,Needleleaf Tree,default,default,methanol,
Guenther2019b,GFNtr,12,-999,0.4,4,2,12,Needleleaf Tree,default,default,acetone,
Guenther2019b,GFNtr,13,-999,0.6,4,2,13,Needleleaf Tree,default,default,acetaldehyde and ethanol,
Guenther2019b,GFNtr,14,-999,0.4,4,2,14,Needleleaf Tree,default,default,organic acids: formic acid; acetic acid; pyruvic acid,
Guenther2019b,GFNtr,15,-999,1.5,4,2,15,Needleleaf Tree,default,default,C2 to C4 HC (e.g.; ethene; ethane),
Guenther2019b,GFNtr,16,-999,0.2,4,2,16,Needleleaf Tree,default,default,oxidation products: aldehydes ,
Guenther2019b,GFNtr,17,-999,0.2,4,2,17,Needleleaf Tree,default,default,Stress compounds (e.g.; linalool),
Guenther2019b,GFNtr,18,-999,0.04,4,2,18,Needleleaf Tree,default,default,other VOC (e.g.; indole; pentane; methyl bromide),
Guenther2019b,GFNtr,19,-999,1,4,2,19,Needleleaf Tree,default,default,carbon monoxide,
Guenther2019b,GFNtr,20,-999,0.05,4,2,20,Needleleaf Tree,default,default,Nitric oxide,
Guenther2019b,GFShrub,1,-999,4,4,2,1,Shrub,default,default,isoprene,
Guenther2019b,GFShrub,2,-999,0.001,4,2,2,Shrub,default,default,MBO,
Guenther2019b,GFShrub,3,-999,0.8,4,2,3,Shrub,default,default,monoterpenes: pinenes (alpha and beta),
Guenther2019b,GFShrub,4,-999,0.3,4,2,4,Shrub,default,default,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,
Guenther2019b,GFShrub,5,-999,0.1,4,2,5,Shrub,default,default,monoterpenes: carene; camphene; others,
Guenther2019b,GFShrub,6,-999,0.2,4,2,6,Shrub,default,default,monoterpenes: sabinene; limonene;terpinenes; others,
Guenther2019b,GFShrub,7,-999,0.01,4,2,7,Shrub,default,default,C10 aromatic: cymenes; cymenenes,
Guenther2019b,GFShrub,8,-999,0.004,4,2,8,Shrub,default,default,C8-C13 oxygenated (e.g.; camphor),
Guenther2019b,GFShrub,9,-999,0.1,4,2,9,Shrub,default,default,Highly reactive SQT (e.g.; caryophyllene),
Guenther2019b,GFShrub,10,-999,0.1,4,2,10,Shrub,default,default,less reactive SQT  (e.g.; longifolene; copaene) and salates,
Guenther2019b,GFShrub,11,-999,1.3,4,2,11,Shrub,default,default,methanol,
Guenther2019b,GFShrub,12,-999,0.4,4,2,12,Shrub,default,default,acetone,
Guenther2019b,GFShrub,13,-999,0.6,4,2,13,Shrub,default,default,acetaldehyde and ethanol,
Guenther2019b,GFShrub,14,-999,0.4,4,2,14,Shrub,default,default,organic acids: formic acid; acetic acid; pyruvic acid,
Guenther2019b,GFShrub,15,-999,1.5,4,2,15,Shrub,default,default,C2 to C4 HC (e.g.; ethene; ethane),
Guenther2019b,GFShrub,16,-999,0.2,4,2,16,Shrub,default,default,oxidation products: aldehydes ,
Guenther2019b,GFShrub,17,-999,0.2,4,2,17,Shrub,default,default,Stress compounds (e.g.; linalool),
Guenther2019b,GFShrub,18,-999,0.04,4,2,18,Shrub,default,default,other VOC (e.g.; indole; pentane; methyl bromide),
Guenther2019b,GFShrub,19,-999,1,4,2,19,Shrub,default,default,carbon monoxide,
Guenther2019b,GFShrub,20,-999,0.05,4,2,20,Shrub,default,default,Nitric oxide,
Guenther2019b,GFUnk,1,-999,4,4,2,1,Unknown GF,default,default,isoprene,
Guenther2019b,GFUnk,2,-999,0.001,4,2,2,Unknown GF,default,default,MBO,
Guenther2019b,GFUnk,3,-999,0.8,4,2,3,Unknown GF,default,default,monoterpenes: pinenes (alpha and beta),
Guenther2019b,GFUnk,4,-999,0.3,4,2,4,Unknown GF,default,default,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,
Guenther2019b,GFUnk,5,-999,0.1,4,2,5,Unknown GF,default,default,monoterpenes: carene; camphene; others,
Guenther2019b,GFUnk,6,-999,0.2,4,2,6,Unknown GF,default,default,monoterpenes: sabinene; limonene;terpinenes; others,
Guenther2019b,GFUnk,7,-999,0.01,4,2,7,Unknown GF,default,default,C10 aromatic: cymenes; cymenenes,
Guenther2019b,GFUnk,8,-999,0.004,4,2,8,Unknown GF,default,default,C8-C13 oxygenated (e.g.; camphor),
Guenther2019b,GFUnk,9,-999,0.1,4,2,9,Unknown GF,default,default,Highly reactive SQT (e.g.; caryophyllene),
Guenther2019b,GFUnk,10,-999,0.1,4,2,10,Unknown GF,default,default,less reactive SQT  (e.g.; longifolene; copaene) and salates,
Guenther2019b,GFUnk,11,-999,1.3,4,2,11,Unknown GF,default,default,methanol,
Guenther2019b,GFUnk,12,-999,0.4,4,2,12,Unknown GF,default,default,acetone,
Guenther2019b,GFUnk,13,-999,0.6,4,2,13,Unknown GF,default,default,acetaldehyde and ethanol,
Guenther2019b,GFUnk,14,-999,0.4,4,2,14,Unknown GF,default,default,organic acids: formic acid; acetic acid; pyruvic acid,
Guenther2019b,GFUnk,15,-999,1.5,4,2,15,Unknown GF,default,default,C2 to C4 HC (e.g.; ethene; ethane),
Guenther2019b,GFUnk,16,-999,0.2,4,2,16,Unknown GF,default,default,oxidation products: aldehydes ,
Guenther2019b,GFUnk,17,-999,0.2,4,2,17,Unknown GF,default,default,Stress compounds (e.g.; linalool),
Guenther2019b,GFUnk,18,-999,0.04,4,2,18,Unknown GF,default,default,other VOC (e.g.; indole; pentane; methyl bromide),
Guenther2019b,GFUnk,19,-999,1,4,2,19,Unknown GF,default,default,carbon monoxide,
Guenther2019b,GFUnk,20,-999,0.05,4,2,20,Unknown GF,default,default,Nitric oxide,
Guenther2019c,32430,1,-999,36.3,4,2,1,Quercus alba,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,32454,1,-999,36.3,4,2,1,Quercus coccinea,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,32472,1,-999,36.3,4,2,1,Quercus falcata,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,32548,1,-999,36.3,4,2,1,Quercus prinus,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,32556,1,-999,36.3,4,2,1,Quercus rubra,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,32571,1,-999,36.3,4,2,1,Quercus stellata,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,32583,1,-999,36.3,4,2,1,Quercus velutina,EC,aircraft,N. America: SE USA,based on Yu2017
Guenther2019c,TEOWBtr5455,1,-999,5.4,4,2,1,5455,MB,tower,French Guiana,Wet Trop rainforest
Guenther2019c,TEOWBtr5510,1,-999,3,4,2,1,5510,REA,tower ,Caxiuana,Wet Trop rainforest
Guenther2019c,TEOWBtr5510,1,-999,10.7,4,2,1,5510,REA,tower ,Caxiuana,Wet Trop rainforest
Guenther2019d,7588,1,-999,0.049460897,4,1,1,Carya illinoinensis,Enclosure,leaf,isoprene,Pecan
Guenther2019d,7588,2,-999,0,4,1,2,Carya illinoinensis,Enclosure,leaf,MBO,Pecan
Guenther2019d,7588,3,-999,0.653096804,4,1,3,Carya illinoinensis,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Pecan
Guenther2019d,7588,4,-999,0.069498443,4,1,4,Carya illinoinensis,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Pecan
Guenther2019d,7588,5,-999,0.058480343,4,1,5,Carya illinoinensis,Enclosure,leaf,monoterpenes: carene; camphene; others,Pecan
Guenther2019d,7588,6,-999,0.970379376,4,1,6,Carya illinoinensis,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Pecan
Guenther2019d,7588,7,-999,0.164559112,4,1,7,Carya illinoinensis,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Pecan
Guenther2019d,7588,8,-999,0.027619657,4,1,8,Carya illinoinensis,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Pecan
Guenther2019d,7588,9,-999,0.010483399,4,1,9,Carya illinoinensis,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Pecan
Guenther2019d,7588,10,-999,0.001809103,4,1,10,Carya illinoinensis,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Pecan
Guenther2019d,7588,17,-999,0.001735647,4,1,17,Carya illinoinensis,Enclosure,leaf,Stress compounds (e.g.; linalool),Pecan
Guenther2019d,8087,1,-999,0,4,1,1,Celtis occidentalis,Enclosure,leaf,isoprene,Hackberry
Guenther2019d,8087,2,-999,0,4,1,2,Celtis occidentalis,Enclosure,leaf,MBO,Hackberry
Guenther2019d,8087,3,-999,0.003264094,4,1,3,Celtis occidentalis,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Hackberry
Guenther2019d,8087,4,-999,3.41957E-06,4,1,4,Celtis occidentalis,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Hackberry
Guenther2019d,8087,5,-999,0.00027612,4,1,5,Celtis occidentalis,Enclosure,leaf,monoterpenes: carene; camphene; others,Hackberry
Guenther2019d,8087,6,-999,0.000339576,4,1,6,Celtis occidentalis,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Hackberry
Guenther2019d,8087,7,-999,0.002708856,4,1,7,Celtis occidentalis,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Hackberry
Guenther2019d,8087,8,-999,0,4,1,8,Celtis occidentalis,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Hackberry
Guenther2019d,8087,9,-999,0,4,1,9,Celtis occidentalis,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Hackberry
Guenther2019d,8087,10,-999,0.000293509,4,1,10,Celtis occidentalis,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Hackberry
Guenther2019d,8087,17,-999,0.041212025,4,1,17,Celtis occidentalis,Enclosure,leaf,Stress compounds (e.g.; linalool),Hackberry
Guenther2019d,9111,1,-999,0,4,1,1,Cinnamomum camphora,Enclosure,leaf,isoprene,Camphor
Guenther2019d,9111,2,-999,0,4,1,2,Cinnamomum camphora,Enclosure,leaf,MBO,Camphor
Guenther2019d,9111,3,-999,0,4,1,3,Cinnamomum camphora,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Camphor
Guenther2019d,9111,4,-999,0,4,1,4,Cinnamomum camphora,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Camphor
Guenther2019d,9111,5,-999,0.000331485,4,1,5,Cinnamomum camphora,Enclosure,leaf,monoterpenes: carene; camphene; others,Camphor
Guenther2019d,9111,6,-999,0,4,1,6,Cinnamomum camphora,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Camphor
Guenther2019d,9111,7,-999,0.002411392,4,1,7,Cinnamomum camphora,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Camphor
Guenther2019d,9111,8,-999,0,4,1,8,Cinnamomum camphora,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Camphor
Guenther2019d,9111,9,-999,2.58539E-06,4,1,9,Cinnamomum camphora,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Camphor
Guenther2019d,9111,10,-999,4.71053E-06,4,1,10,Cinnamomum camphora,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Camphor
Guenther2019d,9111,17,-999,0.003350909,4,1,17,Cinnamomum camphora,Enclosure,leaf,Stress compounds (e.g.; linalool),Camphor
Guenther2019d,21163,1,-999,0,4,1,1,Juniperus ashei,Enclosure,leaf,isoprene,Ashe juniper
Guenther2019d,21163,2,-999,0,4,1,2,Juniperus ashei,Enclosure,leaf,MBO,Ashe juniper
Guenther2019d,21163,3,-999,0.018642015,4,1,3,Juniperus ashei,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Ashe juniper
Guenther2019d,21163,4,-999,0.001400843,4,1,4,Juniperus ashei,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Ashe juniper
Guenther2019d,21163,5,-999,0.022451907,4,1,5,Juniperus ashei,Enclosure,leaf,monoterpenes: carene; camphene; others,Ashe juniper
Guenther2019d,21163,6,-999,0.056517938,4,1,6,Juniperus ashei,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Ashe juniper
Guenther2019d,21163,7,-999,0.052248916,4,1,7,Juniperus ashei,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Ashe juniper
Guenther2019d,21163,8,-999,0.056606665,4,1,8,Juniperus ashei,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Ashe juniper
Guenther2019d,21163,9,-999,0.000286153,4,1,9,Juniperus ashei,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Ashe juniper
Guenther2019d,21163,10,-999,4.99232E-05,4,1,10,Juniperus ashei,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Ashe juniper
Guenther2019d,21163,17,-999,0.007693423,4,1,17,Juniperus ashei,Enclosure,leaf,Stress compounds (e.g.; linalool),Ashe juniper
Guenther2019d,21201,1,-999,0,4,1,1,Juniperus virginiana,Enclosure,leaf,isoprene,redcedar
Guenther2019d,21201,2,-999,0,4,1,2,Juniperus virginiana,Enclosure,leaf,MBO,redcedar
Guenther2019d,21201,3,-999,0.00403076,4,1,3,Juniperus virginiana,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),redcedar
Guenther2019d,21201,4,-999,0.005638503,4,1,4,Juniperus virginiana,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,redcedar
Guenther2019d,21201,5,-999,0.000443007,4,1,5,Juniperus virginiana,Enclosure,leaf,monoterpenes: carene; camphene; others,redcedar
Guenther2019d,21201,6,-999,0.077021205,4,1,6,Juniperus virginiana,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,redcedar
Guenther2019d,21201,7,-999,0.025900198,4,1,7,Juniperus virginiana,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,redcedar
Guenther2019d,21201,8,-999,0.001541031,4,1,8,Juniperus virginiana,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),redcedar
Guenther2019d,21201,9,-999,0.003936079,4,1,9,Juniperus virginiana,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),redcedar
Guenther2019d,21201,10,-999,0.000979469,4,1,10,Juniperus virginiana,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,redcedar
Guenther2019d,21201,17,-999,0.095632608,4,1,17,Juniperus virginiana,Enclosure,leaf,Stress compounds (e.g.; linalool),redcedar
Guenther2019d,21514,1,-999,0,4,1,1,Lagerstroemia indica,Enclosure,leaf,isoprene,Crepe myrtle
Guenther2019d,21514,2,-999,0,4,1,2,Lagerstroemia indica,Enclosure,leaf,MBO,Crepe myrtle
Guenther2019d,21514,3,-999,0.001100235,4,1,3,Lagerstroemia indica,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Crepe myrtle
Guenther2019d,21514,4,-999,0,4,1,4,Lagerstroemia indica,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Crepe myrtle
Guenther2019d,21514,5,-999,0.000194398,4,1,5,Lagerstroemia indica,Enclosure,leaf,monoterpenes: carene; camphene; others,Crepe myrtle
Guenther2019d,21514,6,-999,0,4,1,6,Lagerstroemia indica,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Crepe myrtle
Guenther2019d,21514,7,-999,0.001509348,4,1,7,Lagerstroemia indica,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Crepe myrtle
Guenther2019d,21514,8,-999,2.57899E-05,4,1,8,Lagerstroemia indica,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Crepe myrtle
Guenther2019d,21514,9,-999,0.011382451,4,1,9,Lagerstroemia indica,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Crepe myrtle
Guenther2019d,21514,10,-999,0.000575897,4,1,10,Lagerstroemia indica,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Crepe myrtle
Guenther2019d,21514,17,-999,0.049414475,4,1,17,Lagerstroemia indica,Enclosure,leaf,Stress compounds (e.g.; linalool),Crepe myrtle
Guenther2019d,22885,1,-999,11.7,3,3,1,Liquidambar styraciflua,Enclosure,leaf,Liquidambar styraciflua; environ control leaf cuvette; in situ; field; mature shade leaves,
Guenther2019d,22885,1,-999,21.5,4,2,1,Liquidambar styraciflua,Enclosure,leaf,Liquidambar styraciflua; environ control leaf cuvette; in situ; field; mature part shade leaves,
Guenther2019d,22885,1,-999,38.1,4,1,1,Liquidambar styraciflua,Enclosure,leaf,Liquidambar styraciflua; environ control leaf cuvette; in situ; field; mature sun leaves,
Guenther2019d,22885,1,84,28,4,2,1,Liquidambar styraciflua,Enclosure,leaf,sweetgum; environ control leaf cuvette; in situ; field; measured canopy depth,
Guenther2019d,22885,2,-999,0,4,1,2,Liquidambar styraciflua,Enclosure,leaf,MBO,Sweetgum
Guenther2019d,22885,3,-999,0.021275719,4,1,3,Liquidambar styraciflua,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Sweetgum
Guenther2019d,22885,4,-999,0.000973407,4,1,4,Liquidambar styraciflua,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Sweetgum
Guenther2019d,22885,5,-999,0.000490817,4,1,5,Liquidambar styraciflua,Enclosure,leaf,monoterpenes: carene; camphene; others,Sweetgum
Guenther2019d,22885,6,-999,0.024409291,4,1,6,Liquidambar styraciflua,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Sweetgum
Guenther2019d,22885,7,-999,0.024919719,4,1,7,Liquidambar styraciflua,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Sweetgum
Guenther2019d,22885,8,-999,0.000814859,4,1,8,Liquidambar styraciflua,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Sweetgum
Guenther2019d,22885,9,-999,0.000775926,4,1,9,Liquidambar styraciflua,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Sweetgum
Guenther2019d,22885,10,-999,3.30618E-05,4,1,10,Liquidambar styraciflua,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Sweetgum
Guenther2019d,22885,17,-999,0.329735586,4,1,17,Liquidambar styraciflua,Enclosure,leaf,Stress compounds (e.g.; linalool),Sweetgum
Guenther2019d,24312,1,-999,0.116646178,4,1,1,Magnolia grandiflora,Enclosure,leaf,isoprene,Magnolia
Guenther2019d,24312,2,-999,0,4,1,2,Magnolia grandiflora,Enclosure,leaf,MBO,Magnolia
Guenther2019d,24312,3,-999,0.321630749,4,1,3,Magnolia grandiflora,Enclosure,leaf,monoterpenes: pinenes (alpha and beta),Magnolia
Guenther2019d,24312,4,-999,0.029351036,4,1,4,Magnolia grandiflora,Enclosure,leaf,monoterpenes: acyclic 3 bonds; myrcene; ocimenes,Magnolia
Guenther2019d,24312,5,-999,0.116971985,4,1,5,Magnolia grandiflora,Enclosure,leaf,monoterpenes: carene; camphene; others,Magnolia
Guenther2019d,24312,6,-999,0.424700249,4,1,6,Magnolia grandiflora,Enclosure,leaf,monoterpenes: sabinene; limonene;terpinenes; others,Magnolia
Guenther2019d,24312,7,-999,0.131928708,4,1,7,Magnolia grandiflora,Enclosure,leaf,C10 aromatic: cymenes; cymenenes,Magnolia
Guenther2019d,24312,8,-999,0.014132409,4,1,8,Magnolia grandiflora,Enclosure,leaf,C8-C13 oxygenated (e.g.; camphor),Magnolia
Guenther2019d,24312,9,-999,0.000863329,4,1,9,Magnolia grandiflora,Enclosure,leaf,Highly reactive SQT (e.g.; caryophyllene),Magnolia
Guenther2019d,24312,10,-999,0,4,1,10,Magnolia grandiflora,Enclosure,leaf,less reactive SQT  (e.g.; longifolene; copaene) and salates,Magnolia
Guenther2019d,24312,17,-999,0,4,1,17,Magnolia grandiflora,Enclosure,leaf,Stress compounds (e.g.; linalool),Magnolia
Guenther2019d,26701,1,-999,6.2,3,3,1,Nyssa,Enclosure,leaf,Nyssa; environ control leaf cuvette; in situ; field; mature  shade leaves,
Guenther2019d,26701,1,-999,14.6,4,2,1,Nyssa,Enclosure,leaf,Nyssa; environ control leaf cuvette; in situ; field; mature part shade leaves,
